Category,sub-category,Type,Fit,Material,Pattern,Season,Style,Occasion,Body Type Suitability,Neckline,Apparel
1,3,100,46,4,12,3,34,19,9,6,0
1,3,100,46,4,12,3,34,19,9,19,0
1,3,100,46,4,12,3,34,19,9,1,0
1,3,100,46,4,12,3,34,19,9,2,0
1,3,100,46,4,12,3,34,19,9,20,0
1,3,100,46,4,12,3,34,19,9,45,0
1,3,100,46,4,12,3,34,19,0,32,0
1,3,100,46,4,12,3,34,19,0,3,0
1,3,100,46,4,12,3,34,19,0,6,0
1,3,100,46,4,12,3,34,19,0,19,0
1,3,100,46,4,12,3,34,19,0,1,0
1,3,100,46,4,12,3,34,19,0,2,0
1,3,100,46,4,12,3,34,19,0,20,0
1,3,100,46,4,12,3,34,19,0,45,0
1,3,100,46,4,12,3,34,19,3,32,0
1,3,100,46,4,12,3,34,19,3,3,0
1,3,100,46,4,12,3,34,19,3,6,0
1,3,100,46,4,12,3,34,19,3,19,0
1,3,100,46,4,12,3,34,19,3,1,0
1,3,100,46,4,12,3,34,19,3,2,0
1,3,100,46,4,12,3,34,19,3,20,0
1,3,100,46,4,12,3,34,19,3,45,0
1,17,10,39,5,38,0,7,19,12,3,3
1,17,10,39,5,38,0,7,19,12,5,3
1,17,10,39,5,38,0,7,19,7,3,3
1,17,10,39,5,38,0,7,19,7,5,3
1,17,10,39,5,38,0,7,19,8,3,3
1,17,10,39,5,38,0,7,19,8,5,3
1,17,10,39,5,38,0,7,19,9,3,3
1,17,10,39,5,38,0,7,19,9,5,3
1,17,10,39,5,38,0,7,19,0,3,3
1,17,10,39,5,38,0,7,19,0,5,3
1,17,10,39,5,38,0,7,19,3,3,3
1,17,10,39,5,38,0,7,19,3,5,3
1,17,10,39,5,38,0,7,3,12,3,3
1,17,10,39,5,38,0,7,3,12,5,3
1,17,10,39,5,38,0,7,3,7,3,3
1,17,10,39,5,38,0,7,3,7,5,3
1,17,10,39,5,38,0,7,3,8,3,3
1,17,10,39,5,38,0,7,3,8,5,3
1,17,10,39,5,38,0,7,3,9,3,3
1,17,10,39,5,38,0,7,3,9,5,3
1,17,10,39,5,38,0,7,3,0,3,3
1,17,10,39,5,38,0,7,3,0,5,3
1,17,10,39,5,38,0,7,3,3,3,3
1,17,10,39,5,38,0,7,3,3,5,3
1,17,10,39,5,38,1,7,19,12,3,3
1,17,10,39,5,38,1,7,19,12,5,3
1,17,10,39,5,38,1,7,19,7,3,3
1,17,10,39,5,38,1,7,19,7,5,3
1,17,10,39,5,38,1,7,19,8,3,3
1,17,10,39,5,38,1,7,19,8,5,3
1,17,10,39,5,38,1,7,19,9,3,3
1,17,10,39,5,38,1,7,19,9,5,3
1,17,10,39,5,38,1,7,19,0,3,3
1,17,10,39,5,38,1,7,19,0,5,3
1,17,10,39,5,38,1,7,19,3,3,3
1,17,10,39,5,38,1,7,19,3,5,3
1,17,10,39,5,38,1,7,3,12,3,3
1,17,10,39,5,38,1,7,3,12,5,3
1,17,10,39,5,38,1,7,3,7,3,3
1,17,10,39,5,38,1,7,3,7,5,3
1,17,10,39,5,38,1,7,3,8,3,3
1,17,10,39,5,38,1,7,3,8,5,3
1,17,10,39,5,38,1,7,3,9,3,3
1,17,10,39,5,38,1,7,3,9,5,3
1,17,10,39,5,38,1,7,3,0,3,3
1,17,10,39,5,38,1,7,3,0,5,3
1,17,10,39,5,38,1,7,3,3,3,3
1,17,10,39,5,38,1,7,3,3,5,3
1,17,10,39,5,38,3,7,19,12,3,3
1,17,10,39,5,38,3,7,19,12,5,3
1,17,10,39,5,38,3,7,19,7,3,3
1,17,10,39,5,38,3,7,19,7,5,3
1,17,10,39,5,38,3,7,19,8,3,3
1,17,10,39,5,38,3,7,19,8,5,3
1,17,10,39,5,38,3,7,19,9,3,3
1,17,10,39,5,38,3,7,19,9,5,3
1,17,10,39,5,38,3,7,19,0,3,3
1,17,10,39,5,38,3,7,19,0,5,3
1,17,10,39,5,38,3,7,19,3,3,3
1,17,10,39,5,38,3,7,19,3,5,3
1,17,10,39,5,38,3,7,3,12,3,3
1,17,10,39,5,38,3,7,3,12,5,3
1,17,10,39,5,38,3,7,3,7,3,3
1,17,10,39,5,38,3,7,3,7,5,3
1,17,10,39,5,38,3,7,3,8,3,3
1,17,10,39,5,38,3,7,3,8,5,3
1,17,10,39,5,38,3,7,3,9,3,3
1,17,10,39,5,38,3,7,3,9,5,3
1,17,10,39,5,38,3,7,3,0,3,3
1,17,10,39,5,38,3,7,3,0,5,3
1,17,10,39,5,38,3,7,3,3,3,3
1,17,10,39,5,38,3,7,3,3,5,3
1,17,40,13,32,38,0,7,31,12,40,0
1,17,40,13,32,38,0,7,31,12,24,0
1,17,40,13,32,38,0,7,31,7,40,0
1,17,40,13,32,38,0,7,31,7,24,0
1,17,40,13,32,38,0,7,31,8,40,0
1,17,40,13,32,38,0,7,31,8,24,0
1,17,40,13,32,38,0,7,31,9,40,0
1,17,40,13,32,38,0,7,31,9,24,0
1,17,40,13,32,38,0,7,31,0,40,0
1,17,40,13,32,38,0,7,31,0,24,0
1,17,40,13,32,38,0,7,31,3,40,0
1,17,40,13,32,38,0,7,31,3,24,0
1,17,40,13,32,38,0,7,3,12,40,0
1,17,40,13,32,38,0,7,3,12,24,0
1,17,40,13,32,38,0,7,3,7,40,0
1,17,40,13,32,38,0,7,3,7,24,0
1,17,40,13,32,38,0,7,3,8,40,0
1,17,40,13,32,38,0,7,3,8,24,0
1,17,40,13,32,38,0,7,3,9,40,0
1,17,40,13,32,38,0,7,3,9,24,0
1,17,40,13,32,38,0,7,3,0,40,0
1,17,40,13,32,38,0,7,3,0,24,0
1,17,40,13,32,38,0,7,3,3,40,0
1,17,40,13,32,38,0,7,3,3,24,0
1,17,40,13,32,38,1,7,31,12,40,0
1,17,40,13,32,38,1,7,31,12,24,0
1,17,40,13,32,38,1,7,31,7,40,0
1,17,40,13,32,38,1,7,31,7,24,0
1,17,40,13,32,38,1,7,31,8,40,0
1,17,40,13,32,38,1,7,31,8,24,0
1,17,40,13,32,38,1,7,31,9,40,0
1,17,40,13,32,38,1,7,31,9,24,0
1,17,40,13,32,38,1,7,31,0,40,0
1,17,40,13,32,38,1,7,31,0,24,0
1,17,40,13,32,38,1,7,31,3,40,0
1,17,40,13,32,38,1,7,31,3,24,0
1,17,40,13,32,38,1,7,3,12,40,0
1,17,40,13,32,38,1,7,3,12,24,0
1,17,40,13,32,38,1,7,3,7,40,0
1,17,40,13,32,38,1,7,3,7,24,0
1,17,40,13,32,38,1,7,3,8,40,0
1,17,40,13,32,38,1,7,3,8,24,0
1,17,40,13,32,38,1,7,3,9,40,0
1,17,40,13,32,38,1,7,3,9,24,0
1,17,40,13,32,38,1,7,3,0,40,0
1,17,40,13,32,38,1,7,3,0,24,0
1,17,40,13,32,38,1,7,3,3,40,0
1,17,40,13,32,38,1,7,3,3,24,0
1,17,40,13,32,38,3,7,31,12,40,0
1,17,40,13,32,38,3,7,31,12,24,0
1,17,40,13,32,38,3,7,31,7,40,0
1,17,40,13,32,38,3,7,31,7,24,0
1,17,40,13,32,38,3,7,31,8,40,0
1,17,40,13,32,38,3,7,31,8,24,0
1,17,40,13,32,38,3,7,31,9,40,0
1,17,40,13,32,38,3,7,31,9,24,0
1,17,40,13,32,38,3,7,31,0,40,0
1,17,40,13,32,38,3,7,31,0,24,0
1,17,40,13,32,38,3,7,31,3,40,0
1,17,40,13,32,38,3,7,31,3,24,0
1,17,40,13,32,38,3,7,3,12,40,0
1,17,40,13,32,38,3,7,3,12,24,0
1,17,40,13,32,38,3,7,3,7,40,0
1,17,40,13,32,38,3,7,3,7,24,0
1,17,40,13,32,38,3,7,3,8,40,0
1,17,40,13,32,38,3,7,3,8,24,0
1,17,40,13,32,38,3,7,3,9,40,0
1,17,40,13,32,38,3,7,3,9,24,0
1,17,40,13,32,38,3,7,3,0,40,0
1,17,40,13,32,38,3,7,3,0,24,0
1,17,40,13,32,38,3,7,3,3,40,0
1,17,40,13,32,38,3,7,3,3,24,0
1,17,113,31,7,38,0,7,19,4,0,1
1,17,113,31,7,38,0,7,19,0,0,1
1,17,113,31,7,38,0,7,3,4,0,1
1,17,113,31,7,38,0,7,3,0,0,1
1,17,113,31,7,38,1,7,19,4,0,1
1,17,113,31,7,38,1,7,19,0,0,1
1,17,113,31,7,38,1,7,3,4,0,1
1,17,113,31,7,38,1,7,3,0,0,1
1,17,113,31,7,38,3,7,19,4,0,1
1,17,113,31,7,38,3,7,19,0,0,1
1,17,113,31,7,38,3,7,3,4,0,1
1,17,113,31,7,38,3,7,3,0,0,1
1,17,113,31,32,38,0,7,19,4,0,1
1,17,113,31,32,38,0,7,19,0,0,1
1,17,113,31,32,38,0,7,3,4,0,1
1,17,113,31,32,38,0,7,3,0,0,1
1,17,113,31,32,38,1,7,19,4,0,1
1,17,113,31,32,38,1,7,19,0,0,1
1,17,113,31,32,38,1,7,3,4,0,1
1,17,113,31,32,38,1,7,3,0,0,1
1,17,113,31,32,38,3,7,19,4,0,1
1,17,113,31,32,38,3,7,19,0,0,1
1,17,113,31,32,38,3,7,3,4,0,1
1,17,113,31,32,38,3,7,3,0,0,1
1,13,129,34,32,38,1,7,18,12,31,3
1,13,129,34,32,38,1,7,18,7,31,3
1,13,129,34,32,38,1,7,18,8,31,3
1,13,129,34,32,38,1,7,18,9,31,3
1,13,129,34,32,38,1,7,18,0,31,3
1,13,129,34,32,38,1,7,18,3,31,3
1,13,129,34,27,38,1,7,18,12,31,3
1,13,129,34,27,38,1,7,18,7,31,3
1,13,129,34,27,38,1,7,18,8,31,3
1,13,129,34,27,38,1,7,18,9,31,3
1,13,129,34,27,38,1,7,18,0,31,3
1,13,129,34,27,38,1,7,18,3,31,3
1,13,120,34,32,38,3,3,14,12,18,3
1,13,120,34,32,38,3,3,14,7,18,3
1,13,120,34,32,38,3,3,14,8,18,3
1,13,120,34,32,38,3,3,14,9,18,3
1,13,120,34,32,38,3,3,14,0,18,3
1,13,120,34,32,38,3,3,14,3,18,3
1,13,120,34,13,38,3,3,14,12,18,3
1,13,120,34,13,38,3,3,14,7,18,3
1,13,120,34,13,38,3,3,14,8,18,3
1,13,120,34,13,38,3,3,14,9,18,3
1,13,120,34,13,38,3,3,14,0,18,3
1,13,120,34,13,38,3,3,14,3,18,3
0,3,64,33,7,33,0,34,3,1,20,3
0,3,64,33,7,33,0,34,3,1,47,3
0,3,64,33,7,33,0,34,3,6,20,3
0,3,64,33,7,33,0,34,3,6,47,3
0,3,64,33,7,33,0,34,3,2,20,3
0,3,64,33,7,33,0,34,3,2,47,3
0,3,64,33,7,33,0,34,3,12,20,3
0,3,64,33,7,33,0,34,3,12,47,3
0,3,64,33,7,33,1,34,3,1,20,3
0,3,64,33,7,33,1,34,3,1,47,3
0,3,64,33,7,33,1,34,3,6,20,3
0,3,64,33,7,33,1,34,3,6,47,3
0,3,64,33,7,33,1,34,3,2,20,3
0,3,64,33,7,33,1,34,3,2,47,3
0,3,64,33,7,33,1,34,3,12,20,3
0,3,64,33,7,33,1,34,3,12,47,3
0,3,64,33,7,33,3,34,3,1,20,3
0,3,64,33,7,33,3,34,3,1,47,3
0,3,64,33,7,33,3,34,3,6,20,3
0,3,64,33,7,33,3,34,3,6,47,3
0,3,64,33,7,33,3,34,3,2,20,3
0,3,64,33,7,33,3,34,3,2,47,3
0,3,64,33,7,33,3,34,3,12,20,3
0,3,64,33,7,33,3,34,3,12,47,3
0,3,64,33,7,12,0,34,3,1,20,3
0,3,64,33,7,12,0,34,3,1,47,3
0,3,64,33,7,12,0,34,3,6,20,3
0,3,64,33,7,12,0,34,3,6,47,3
0,3,64,33,7,12,0,34,3,2,20,3
0,3,64,33,7,12,0,34,3,2,47,3
0,3,64,33,7,12,0,34,3,12,20,3
0,3,64,33,7,12,0,34,3,12,47,3
0,3,64,33,7,12,1,34,3,1,20,3
0,3,64,33,7,12,1,34,3,1,47,3
0,3,64,33,7,12,1,34,3,6,20,3
0,3,64,33,7,12,1,34,3,6,47,3
0,3,64,33,7,12,1,34,3,2,20,3
0,3,64,33,7,12,1,34,3,2,47,3
0,3,64,33,7,12,1,34,3,12,20,3
0,3,64,33,7,12,1,34,3,12,47,3
0,3,64,33,7,12,3,34,3,1,20,3
0,3,64,33,7,12,3,34,3,1,47,3
0,3,64,33,7,12,3,34,3,6,20,3
0,3,64,33,7,12,3,34,3,6,47,3
0,3,64,33,7,12,3,34,3,2,20,3
0,3,64,33,7,12,3,34,3,2,47,3
0,3,64,33,7,12,3,34,3,12,20,3
0,3,64,33,7,12,3,34,3,12,47,3
0,3,87,34,7,39,0,34,3,12,20,0
0,3,87,34,7,39,0,34,23,12,20,0
0,3,87,34,7,39,1,34,3,12,20,0
0,3,87,34,7,39,1,34,23,12,20,0
0,3,87,34,7,39,3,34,3,12,20,0
0,3,87,34,7,39,3,34,23,12,20,0
0,3,87,34,7,12,0,34,3,12,20,0
0,3,87,34,7,12,0,34,23,12,20,0
0,3,87,34,7,12,1,34,3,12,20,0
0,3,87,34,7,12,1,34,23,12,20,0
0,3,87,34,7,12,3,34,3,12,20,0
0,3,87,34,7,12,3,34,23,12,20,0
0,3,78,14,38,33,0,13,3,1,16,2
0,3,78,14,38,33,0,13,3,6,16,2
0,3,78,14,38,33,0,13,3,2,16,2
0,3,78,14,38,33,0,13,3,12,16,2
0,3,78,14,38,33,1,13,3,1,16,2
0,3,78,14,38,33,1,13,3,6,16,2
0,3,78,14,38,33,1,13,3,2,16,2
0,3,78,14,38,33,1,13,3,12,16,2
0,3,78,14,38,33,3,13,3,1,16,2
0,3,78,14,38,33,3,13,3,6,16,2
0,3,78,14,38,33,3,13,3,2,16,2
0,3,78,14,38,33,3,13,3,12,16,2
0,3,78,14,38,12,0,13,3,1,16,2
0,3,78,14,38,12,0,13,3,6,16,2
0,3,78,14,38,12,0,13,3,2,16,2
0,3,78,14,38,12,0,13,3,12,16,2
0,3,78,14,38,12,1,13,3,1,16,2
0,3,78,14,38,12,1,13,3,6,16,2
0,3,78,14,38,12,1,13,3,2,16,2
0,3,78,14,38,12,1,13,3,12,16,2
0,3,78,14,38,12,3,13,3,1,16,2
0,3,78,14,38,12,3,13,3,6,16,2
0,3,78,14,38,12,3,13,3,2,16,2
0,3,78,14,38,12,3,13,3,12,16,2
0,3,58,43,38,33,0,20,23,1,20,3
0,3,58,43,38,33,0,20,8,1,20,3
0,3,58,43,38,33,1,20,23,1,20,3
0,3,58,43,38,33,1,20,8,1,20,3
0,3,58,43,38,33,3,20,23,1,20,3
0,3,58,43,38,33,3,20,8,1,20,3
0,3,58,43,38,38,0,20,23,1,20,3
0,3,58,43,38,38,0,20,8,1,20,3
0,3,58,43,38,38,1,20,23,1,20,3
0,3,58,43,38,38,1,20,8,1,20,3
0,3,58,43,38,38,3,20,23,1,20,3
0,3,58,43,38,38,3,20,8,1,20,3
0,14,110,39,50,39,0,18,13,1,25,0
0,14,110,39,50,39,0,18,13,6,25,0
0,14,110,39,50,39,0,18,13,2,25,0
0,14,110,39,50,39,0,18,13,12,25,0
0,14,110,39,50,39,0,18,30,1,25,0
0,14,110,39,50,39,0,18,30,6,25,0
0,14,110,39,50,39,0,18,30,2,25,0
0,14,110,39,50,39,0,18,30,12,25,0
0,14,110,39,50,39,1,18,13,1,25,0
0,14,110,39,50,39,1,18,13,6,25,0
0,14,110,39,50,39,1,18,13,2,25,0
0,14,110,39,50,39,1,18,13,12,25,0
0,14,110,39,50,39,1,18,30,1,25,0
0,14,110,39,50,39,1,18,30,6,25,0
0,14,110,39,50,39,1,18,30,2,25,0
0,14,110,39,50,39,1,18,30,12,25,0
0,14,110,39,50,39,3,18,13,1,25,0
0,14,110,39,50,39,3,18,13,6,25,0
0,14,110,39,50,39,3,18,13,2,25,0
0,14,110,39,50,39,3,18,13,12,25,0
0,14,110,39,50,39,3,18,30,1,25,0
0,14,110,39,50,39,3,18,30,6,25,0
0,14,110,39,50,39,3,18,30,2,25,0
0,14,110,39,50,39,3,18,30,12,25,0
0,14,110,39,50,5,0,18,13,1,25,0
0,14,110,39,50,5,0,18,13,6,25,0
0,14,110,39,50,5,0,18,13,2,25,0
0,14,110,39,50,5,0,18,13,12,25,0
0,14,110,39,50,5,0,18,30,1,25,0
0,14,110,39,50,5,0,18,30,6,25,0
0,14,110,39,50,5,0,18,30,2,25,0
0,14,110,39,50,5,0,18,30,12,25,0
0,14,110,39,50,5,1,18,13,1,25,0
0,14,110,39,50,5,1,18,13,6,25,0
0,14,110,39,50,5,1,18,13,2,25,0
0,14,110,39,50,5,1,18,13,12,25,0
0,14,110,39,50,5,1,18,30,1,25,0
0,14,110,39,50,5,1,18,30,6,25,0
0,14,110,39,50,5,1,18,30,2,25,0
0,14,110,39,50,5,1,18,30,12,25,0
0,14,110,39,50,5,3,18,13,1,25,0
0,14,110,39,50,5,3,18,13,6,25,0
0,14,110,39,50,5,3,18,13,2,25,0
0,14,110,39,50,5,3,18,13,12,25,0
0,14,110,39,50,5,3,18,30,1,25,0
0,14,110,39,50,5,3,18,30,6,25,0
0,14,110,39,50,5,3,18,30,2,25,0
0,14,110,39,50,5,3,18,30,12,25,0
0,14,110,39,50,18,0,18,13,1,25,0
0,14,110,39,50,18,0,18,13,6,25,0
0,14,110,39,50,18,0,18,13,2,25,0
0,14,110,39,50,18,0,18,13,12,25,0
0,14,110,39,50,18,0,18,30,1,25,0
0,14,110,39,50,18,0,18,30,6,25,0
0,14,110,39,50,18,0,18,30,2,25,0
0,14,110,39,50,18,0,18,30,12,25,0
0,14,110,39,50,18,1,18,13,1,25,0
0,14,110,39,50,18,1,18,13,6,25,0
0,14,110,39,50,18,1,18,13,2,25,0
0,14,110,39,50,18,1,18,13,12,25,0
0,14,110,39,50,18,1,18,30,1,25,0
0,14,110,39,50,18,1,18,30,6,25,0
0,14,110,39,50,18,1,18,30,2,25,0
0,14,110,39,50,18,1,18,30,12,25,0
0,14,110,39,50,18,3,18,13,1,25,0
0,14,110,39,50,18,3,18,13,6,25,0
0,14,110,39,50,18,3,18,13,2,25,0
0,14,110,39,50,18,3,18,13,12,25,0
0,14,110,39,50,18,3,18,30,1,25,0
0,14,110,39,50,18,3,18,30,6,25,0
0,14,110,39,50,18,3,18,30,2,25,0
0,14,110,39,50,18,3,18,30,12,25,0
0,14,39,39,50,27,3,18,30,12,36,0
0,14,9,39,7,5,2,7,16,1,25,2
0,14,9,39,7,5,2,7,16,6,25,2
0,14,9,39,7,5,2,7,16,2,25,2
0,14,9,39,7,5,2,7,16,12,25,2
0,14,9,39,7,5,0,7,16,1,25,2
0,14,9,39,7,5,0,7,16,6,25,2
0,14,9,39,7,5,0,7,16,2,25,2
0,14,9,39,7,5,0,7,16,12,25,2
0,14,9,39,7,19,2,7,16,1,25,2
0,14,9,39,7,19,2,7,16,6,25,2
0,14,9,39,7,19,2,7,16,2,25,2
0,14,9,39,7,19,2,7,16,12,25,2
0,14,9,39,7,19,0,7,16,1,25,2
0,14,9,39,7,19,0,7,16,6,25,2
0,14,9,39,7,19,0,7,16,2,25,2
0,14,9,39,7,19,0,7,16,12,25,2
1,2,1,16,7,13,2,7,19,12,47,0
1,2,1,16,7,13,2,7,19,12,3,0
1,2,1,16,7,13,2,7,19,7,47,0
1,2,1,16,7,13,2,7,19,7,3,0
1,2,1,16,7,13,2,7,19,8,47,0
1,2,1,16,7,13,2,7,19,8,3,0
1,2,1,16,7,13,2,7,19,9,47,0
1,2,1,16,7,13,2,7,19,9,3,0
1,2,1,16,7,13,2,7,19,0,47,0
1,2,1,16,7,13,2,7,19,0,3,0
1,2,1,16,7,13,2,7,19,3,47,0
1,2,1,16,7,13,2,7,19,3,3,0
1,2,1,16,7,13,0,7,19,12,47,0
1,2,1,16,7,13,0,7,19,12,3,0
1,2,1,16,7,13,0,7,19,7,47,0
1,2,1,16,7,13,0,7,19,7,3,0
1,2,1,16,7,13,0,7,19,8,47,0
1,2,1,16,7,13,0,7,19,8,3,0
1,2,1,16,7,13,0,7,19,9,47,0
1,2,1,16,7,13,0,7,19,9,3,0
1,2,1,16,7,13,0,7,19,0,47,0
1,2,1,16,7,13,0,7,19,0,3,0
1,2,1,16,7,13,0,7,19,3,47,0
1,2,1,16,7,13,0,7,19,3,3,0
1,2,1,16,7,39,2,7,19,12,47,0
1,2,1,16,7,39,2,7,19,12,3,0
1,2,1,16,7,39,2,7,19,7,47,0
1,2,1,16,7,39,2,7,19,7,3,0
1,2,1,16,7,39,2,7,19,8,47,0
1,2,1,16,7,39,2,7,19,8,3,0
1,2,1,16,7,39,2,7,19,9,47,0
1,2,1,16,7,39,2,7,19,9,3,0
1,2,1,16,7,39,2,7,19,0,47,0
1,2,1,16,7,39,2,7,19,0,3,0
1,2,1,16,7,39,2,7,19,3,47,0
1,2,1,16,7,39,2,7,19,3,3,0
1,2,1,16,7,39,0,7,19,12,47,0
1,2,1,16,7,39,0,7,19,12,3,0
1,2,1,16,7,39,0,7,19,7,47,0
1,2,1,16,7,39,0,7,19,7,3,0
1,2,1,16,7,39,0,7,19,8,47,0
1,2,1,16,7,39,0,7,19,8,3,0
1,2,1,16,7,39,0,7,19,9,47,0
1,2,1,16,7,39,0,7,19,9,3,0
1,2,1,16,7,39,0,7,19,0,47,0
1,2,1,16,7,39,0,7,19,0,3,0
1,2,1,16,7,39,0,7,19,3,47,0
1,2,1,16,7,39,0,7,19,3,3,0
1,2,107,26,19,14,2,7,31,12,8,0
1,2,107,26,19,14,2,7,31,7,8,0
1,2,107,26,19,14,2,7,31,8,8,0
1,2,107,26,19,14,2,7,31,9,8,0
1,2,107,26,19,14,2,7,31,0,8,0
1,2,107,26,19,14,2,7,31,3,8,0
1,2,107,26,19,0,2,7,31,12,8,0
1,2,107,26,19,0,2,7,31,7,8,0
1,2,107,26,19,0,2,7,31,8,8,0
1,2,107,26,19,0,2,7,31,9,8,0
1,2,107,26,19,0,2,7,31,0,8,0
1,2,107,26,19,0,2,7,31,3,8,0
1,2,139,1,16,13,0,7,7,12,43,0
1,2,139,1,16,13,0,7,7,7,43,0
1,2,139,1,16,13,0,7,7,8,43,0
1,2,139,1,16,13,0,7,7,9,43,0
1,2,139,1,16,13,0,7,7,0,43,0
1,2,139,1,16,13,0,7,7,3,43,0
1,2,139,1,16,13,1,7,7,12,43,0
1,2,139,1,16,13,1,7,7,7,43,0
1,2,139,1,16,13,1,7,7,8,43,0
1,2,139,1,16,13,1,7,7,9,43,0
1,2,139,1,16,13,1,7,7,0,43,0
1,2,139,1,16,13,1,7,7,3,43,0
1,2,139,1,16,13,3,7,7,12,43,0
1,2,139,1,16,13,3,7,7,7,43,0
1,2,139,1,16,13,3,7,7,8,43,0
1,2,139,1,16,13,3,7,7,9,43,0
1,2,139,1,16,13,3,7,7,0,43,0
1,2,139,1,16,13,3,7,7,3,43,0
1,2,139,1,16,31,0,7,7,12,43,0
1,2,139,1,16,31,0,7,7,7,43,0
1,2,139,1,16,31,0,7,7,8,43,0
1,2,139,1,16,31,0,7,7,9,43,0
1,2,139,1,16,31,0,7,7,0,43,0
1,2,139,1,16,31,0,7,7,3,43,0
1,2,139,1,16,31,1,7,7,12,43,0
1,2,139,1,16,31,1,7,7,7,43,0
1,2,139,1,16,31,1,7,7,8,43,0
1,2,139,1,16,31,1,7,7,9,43,0
1,2,139,1,16,31,1,7,7,0,43,0
1,2,139,1,16,31,1,7,7,3,43,0
1,2,139,1,16,31,3,7,7,12,43,0
1,2,139,1,16,31,3,7,7,7,43,0
1,2,139,1,16,31,3,7,7,8,43,0
1,2,139,1,16,31,3,7,7,9,43,0
1,2,139,1,16,31,3,7,7,0,43,0
1,2,139,1,16,31,3,7,7,3,43,0
1,2,105,14,50,19,3,18,2,7,33,0
1,2,105,14,50,27,3,18,2,7,33,0
1,2,73,20,5,13,2,7,19,3,13,0
1,2,73,20,5,42,2,7,19,3,13,0
1,2,12,44,41,36,0,22,19,8,24,0
1,2,12,44,41,36,1,22,19,8,24,0
1,2,12,44,41,36,3,22,19,8,24,0
1,2,12,44,41,1,0,22,19,8,24,0
1,2,12,44,41,1,1,22,19,8,24,0
1,2,12,44,41,1,3,22,19,8,24,0
1,2,109,34,10,28,2,7,3,12,47,0
1,2,109,34,10,28,2,7,3,7,47,0
1,2,109,34,10,28,2,7,3,8,47,0
1,2,109,34,10,28,2,7,3,9,47,0
1,2,109,34,10,28,2,7,3,0,47,0
1,2,109,34,10,28,2,7,3,3,47,0
1,2,109,34,10,38,2,7,3,12,47,0
1,2,109,34,10,38,2,7,3,7,47,0
1,2,109,34,10,38,2,7,3,8,47,0
1,2,109,34,10,38,2,7,3,9,47,0
1,2,109,34,10,38,2,7,3,0,47,0
1,2,109,34,10,38,2,7,3,3,47,0
1,2,90,16,35,13,0,18,30,7,39,0
1,2,90,16,35,13,1,18,30,7,39,0
1,2,90,16,35,13,3,18,30,7,39,0
1,2,90,16,35,21,0,18,30,7,39,0
1,2,90,16,35,21,1,18,30,7,39,0
1,2,90,16,35,21,3,18,30,7,39,0
1,2,61,28,32,39,0,7,3,12,42,0
1,2,61,28,32,39,0,7,3,7,42,0
1,2,61,28,32,39,0,7,3,8,42,0
1,2,61,28,32,39,0,7,3,9,42,0
1,2,61,28,32,39,0,7,3,0,42,0
1,2,61,28,32,39,0,7,3,3,42,0
1,2,61,28,32,39,1,7,3,12,42,0
1,2,61,28,32,39,1,7,3,7,42,0
1,2,61,28,32,39,1,7,3,8,42,0
1,2,61,28,32,39,1,7,3,9,42,0
1,2,61,28,32,39,1,7,3,0,42,0
1,2,61,28,32,39,1,7,3,3,42,0
1,2,61,28,32,39,3,7,3,12,42,0
1,2,61,28,32,39,3,7,3,7,42,0
1,2,61,28,32,39,3,7,3,8,42,0
1,2,61,28,32,39,3,7,3,9,42,0
1,2,61,28,32,39,3,7,3,0,42,0
1,2,61,28,32,39,3,7,3,3,42,0
1,2,61,28,32,13,0,7,3,12,42,0
1,2,61,28,32,13,0,7,3,7,42,0
1,2,61,28,32,13,0,7,3,8,42,0
1,2,61,28,32,13,0,7,3,9,42,0
1,2,61,28,32,13,0,7,3,0,42,0
1,2,61,28,32,13,0,7,3,3,42,0
1,2,61,28,32,13,1,7,3,12,42,0
1,2,61,28,32,13,1,7,3,7,42,0
1,2,61,28,32,13,1,7,3,8,42,0
1,2,61,28,32,13,1,7,3,9,42,0
1,2,61,28,32,13,1,7,3,0,42,0
1,2,61,28,32,13,1,7,3,3,42,0
1,2,61,28,32,13,3,7,3,12,42,0
1,2,61,28,32,13,3,7,3,7,42,0
1,2,61,28,32,13,3,7,3,8,42,0
1,2,61,28,32,13,3,7,3,9,42,0
1,2,61,28,32,13,3,7,3,0,42,0
1,2,61,28,32,13,3,7,3,3,42,0
1,3,101,12,38,33,0,34,8,12,32,0
1,3,101,12,38,33,0,34,8,12,40,0
1,3,101,12,38,33,0,34,8,12,3,0
1,3,101,12,38,33,0,34,8,12,13,0
1,3,101,12,38,33,0,34,8,12,16,0
1,3,101,12,38,33,0,34,8,12,6,0
1,3,101,12,38,33,0,34,8,12,24,0
1,3,101,12,38,33,0,34,8,7,32,0
1,3,101,12,38,33,0,34,8,7,40,0
1,3,101,12,38,33,0,34,8,7,3,0
1,3,101,12,38,33,0,34,8,7,13,0
1,3,101,12,38,33,0,34,8,7,16,0
1,3,101,12,38,33,0,34,8,7,6,0
1,3,101,12,38,33,0,34,8,7,24,0
1,3,101,12,38,33,0,34,8,8,32,0
1,3,101,12,38,33,0,34,8,8,40,0
1,3,101,12,38,33,0,34,8,8,3,0
1,3,101,12,38,33,0,34,8,8,13,0
1,3,101,12,38,33,0,34,8,8,16,0
1,3,101,12,38,33,0,34,8,8,6,0
1,3,101,12,38,33,0,34,8,8,24,0
1,3,101,12,38,33,0,34,8,9,32,0
